month,customer_id,cohort_index,design_partner,active,managed_spend_cents,take_rate_bps,platform_fee_cents,revenue_cents,compute_cost_cents,telemetry_cost_cents,support_cost_cents,cogs_cents
2025-11,HX-C0240,1,0,1,32270567,285,85000,1004711,205370,51342,45304,302016
2025-12,HX-C0240,1,0,1,33171671,285,85000,1030392,209078,52269,46121,307468
2026-01,HX-C0240,1,0,1,33897901,285,85000,1051090,211705,52926,46701,311332
2026-02,HX-C0240,1,0,1,35272381,285,85000,1090262,217965,54491,48081,320537
2026-03,HX-C0240,1,0,1,35574577,285,85000,1098875,218042,54510,48099,320651
2026-04,HX-C0240,1,0,1,36041189,285,85000,1112173,219017,54754,48314,322085
2026-05,HX-C0240,1,0,1,37161688,285,85000,1144108,223594,55898,49324,328816
2026-06,HX-C0240,1,0,1,38011183,285,85000,1168318,226578,56644,49982,333204
2026-07,HX-C0240,1,0,1,39180742,285,85000,1201651,231245,57811,51011,340067
2023-08,HX-C0241,0,0,1,19337737,285,85000,636125,155723,38930,34352,229005
2023-09,HX-C0241,0,0,1,19856471,285,85000,650909,158368,39592,34935,232895
2023-10,HX-C0241,0,0,1,20245564,285,85000,661998,160076,40019,35311,235406
2023-11,HX-C0241,0,0,1,20764035,285,85000,676774,162636,40659,35876,239171
2023-12,HX-C0241,0,0,1,21400973,285,85000,694927,165959,41489,36610,244058
2024-01,HX-C0241,0,0,1,22126283,285,85000,715599,169825,42456,37463,249744
2024-02,HX-C0241,0,0,1,22781842,285,85000,734282,173160,43290,38198,254648
2024-03,HX-C0241,0,0,1,23675649,285,85000,759755,178031,44507,39273,261811
2024-04,HX-C0241,0,0,1,24426378,285,85000,781151,181876,45469,40121,267466
2024-05,HX-C0241,0,0,1,25262109,285,85000,804970,186218,46554,41078,273850
2024-06,HX-C0241,0,0,1,25985489,285,85000,825586,189752,47438,41858,279048
2024-07,HX-C0241,0,0,1,26683123,285,85000,845469,193057,48264,42587,283908
2024-08,HX-C0241,0,0,1,27320857,285,85000,863644,195915,48978,43218,288111
2024-09,HX-C0241,0,0,1,28110287,285,85000,886143,199693,49923,44051,293667
2024-10,HX-C0241,0,0,1,28370909,285,85000,893570,200030,50007,44126,294163
2024-11,HX-C0241,0,0,1,28435463,285,85000,895410,199103,49775,43921,292799
2024-12,HX-C0241,0,0,1,28676728,285,85000,902286,199282,49820,43960,293062
2025-01,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-02,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-03,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-04,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-05,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-06,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-07,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-08,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-09,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-10,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-11,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-12,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2026-01,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2026-02,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2026-03,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2026-04,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2026-05,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2026-06,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2026-07,HX-C0241,0,0,0,0,285,0,0,0,0,0,0
2025-02,HX-C0242,6,0,1,23286778,235,85000,632239,137746,34436,30387,202569
2025-03,HX-C0242,6,0,1,24120438,235,85000,651830,141040,35260,31112,207412
2025-04,HX-C0242,6,0,1,24572029,235,85000,662442,142345,35586,31400,209331
2025-05,HX-C0242,6,0,1,24989722,235,85000,672258,143448,35862,31644,210954
2025-06,HX-C0242,6,0,1,25696301,235,85000,688863,145961,36490,32198,214649
2025-07,HX-C0242,6,0,1,26104832,235,85000,698463,146950,36737,32417,216104
2025-08,HX-C0242,6,0,1,26037226,235,85000,696874,145573,36393,32113,214079
2025-09,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2025-10,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2025-11,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2025-12,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2026-01,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2026-02,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2026-03,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2026-04,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2026-05,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2026-06,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2026-07,HX-C0242,6,0,0,0,235,0,0,0,0,0,0
2024-05,HX-C0243,3,0,1,51449060,285,85000,1551298,358870,89717,79164,527751
2024-06,HX-C0243,3,0,1,53387189,285,85000,1606534,369245,92311,81452,543008
2024-07,HX-C0243,3,0,1,55302306,285,85000,1661115,379305,94826,83671,557802
2024-08,HX-C0243,3,0,1,56504734,285,85000,1695384,384594,96148,84838,565580
2024-09,HX-C0243,3,0,1,58219610,285,85000,1744258,393071,98267,86709,578047
2024-10,HX-C0243,3,0,1,59674201,285,85000,1785714,399742,99935,88180,587857
2024-11,HX-C0243,3,0,1,61980919,285,85000,1851456,411689,102922,90815,605426
2024-12,HX-C0243,3,0,1,62474722,285,85000,1865529,412027,103006,90890,605923
2025-01,HX-C0243,3,0,1,63361353,285,85000,1890798,414780,103695,91496,609971
2025-02,HX-C0243,3,0,1,64396952,285,85000,1920313,418382,104595,92291,615268
2025-03,HX-C0243,3,0,1,65404808,285,85000,1949037,421724,105431,93028,620183
2025-04,HX-C0243,3,0,1,66996179,285,85000,1994391,428554,107138,94535,630227
2025-05,HX-C0243,3,0,1,70175010,285,85000,2084987,444902,111225,98141,654268
2025-06,HX-C0243,3,0,1,71376242,285,85000,2119222,449037,112259,99053,660349
2025-07,HX-C0243,3,0,1,74652184,285,85000,2212587,465510,116377,102687,684574
2025-08,HX-C0243,3,0,1,78853970,285,85000,2332338,487215,121803,107476,716494
2025-09,HX-C0243,3,0,1,80964041,285,85000,2392475,496198,124049,109457,729704
2025-10,HX-C0243,3,0,1,82467038,285,85000,2435310,501439,125359,110613,737411
2025-11,HX-C0243,3,0,1,83571679,285,85000,2466792,504231,126057,111229,741517
2025-12,HX-C0243,3,0,1,85987830,285,85000,2535653,514513,128628,113497,756638
2026-01,HX-C0243,3,0,1,87321509,285,85000,2573663,518376,129594,114348,762318
2026-02,HX-C0243,3,0,1,87083190,285,85000,2566870,513168,128292,113199,754659
2026-03,HX-C0243,3,0,1,90827256,285,85000,2673576,530501,132625,117023,780149
2026-04,HX-C0243,3,0,1,91897065,285,85000,2704066,532505,133126,117466,783097
2026-05,HX-C0243,3,0,1,94640313,285,85000,2782248,543740,135935,119943,799618
2026-06,HX-C0243,3,0,1,95954182,285,85000,2819694,546839,136709,120628,804176
2026-07,HX-C0243,3,0,1,96568281,285,85000,2837196,545989,136497,120440,802926
2026-02,HX-C0244,10,0,1,2002788,285,85000,142079,28404,7101,6266,41771
2026-03,HX-C0244,10,0,1,2032929,285,85000,142938,28362,7090,6257,41709
2026-04,HX-C0244,10,0,1,2098252,285,85000,144800,28515,7128,6291,41934
2026-05,HX-C0244,10,0,1,2175663,285,85000,147006,28729,7182,6338,42249
2026-06,HX-C0244,10,0,1,2221533,285,85000,148313,28762,7190,6346,42298
2026-07,HX-C0244,10,0,1,2314427,285,85000,150961,29050,7262,6409,42721
2023-11,HX-C0245,1,0,1,16537044,285,85000,556305,133686,33421,29491,196598
2023-12,HX-C0245,1,0,1,16899636,285,85000,566639,135322,33830,29851,199003
2024-01,HX-C0245,1,0,1,17486067,285,85000,583352,138440,34610,30539,203589
2024-02,HX-C0245,1,0,1,18088171,285,85000,600512,141614,35403,31240,208257
2024-03,HX-C0245,1,0,1,18549846,285,85000,613670,143799,35949,31722,211470
2024-04,HX-C0245,1,0,1,19125423,285,85000,630074,146701,36675,32361,215737
2024-05,HX-C0245,1,0,1,19351369,285,85000,636514,147248,36812,32482,216542
2024-06,HX-C0245,1,0,1,19931603,285,85000,653050,150096,37524,33110,220730
2024-07,HX-C0245,1,0,1,20248470,285,85000,662081,151181,37795,33350,222326
2024-08,HX-C0245,1,0,1,20820817,285,85000,678393,153891,38472,33948,226311
2024-09,HX-C0245,1,0,1,20819243,285,85000,678348,152866,38216,33722,224804
2024-10,HX-C0245,1,0,1,21631690,285,85000,701503,157035,39258,34641,230934
2024-11,HX-C0245,1,0,1,21920367,285,85000,709730,157815,39453,34813,232081
2024-12,HX-C0245,1,0,1,22717007,285,85000,732434,161767,40441,35686,237894
2025-01,HX-C0245,1,0,1,23140681,285,85000,744509,163321,40830,36027,240178
2025-02,HX-C0245,1,0,1,23575297,285,85000,756895,164906,41226,36377,242509
2025-03,HX-C0245,1,0,1,23581880,285,85000,757083,163814,40953,36136,240903
2025-04,HX-C0245,1,0,1,23994673,285,85000,768848,165209,41302,36444,242955
2025-05,HX-C0245,1,0,1,24828563,285,85000,792614,169130,42282,37310,248722
2025-06,HX-C0245,1,0,1,25823303,285,85000,820964,173952,43488,38372,255812
2025-07,HX-C0245,1,0,1,26254959,285,85000,833266,175312,43828,38672,257812
2025-08,HX-C0245,1,0,1,27066690,285,85000,856400,178898,44724,39464,263086
2025-09,HX-C0245,1,0,1,27315160,285,85000,863482,179086,44771,39505,263362
2025-10,HX-C0245,1,0,1,28501548,285,85000,897294,184756,46189,40755,271700
2025-11,HX-C0245,1,0,1,28799868,285,85000,905796,185151,46287,40844,272282
2025-12,HX-C0245,1,0,1,29192836,285,85000,916995,186069,46517,41045,273631
2026-01,HX-C0245,1,0,1,29670227,285,85000,930601,187437,46859,41348,275644
2026-02,HX-C0245,1,0,1,30256151,285,85000,947300,189384,47346,41776,278506
2026-03,HX-C0245,1,0,1,30765653,285,85000,961821,190848,47712,42099,280659
2026-04,HX-C0245,1,0,1,31588896,285,85000,985283,194029,48507,42801,285337
2026-05,HX-C0245,1,0,1,32719052,285,85000,1017492,198850,49712,43865,292427
2026-06,HX-C0245,1,0,1,33840458,285,85000,1049453,203526,50881,44896,299303
2026-07,HX-C0245,1,0,1,35002091,285,85000,1082559,208327,52081,45956,306364
2025-08,HX-C0246,8,0,1,16283416,285,85000,549077,114699,28674,25303,168676
2025-09,HX-C0246,8,0,1,17019989,285,85000,570069,118232,29558,26081,173871
2025-10,HX-C0246,8,0,1,17529701,285,85000,584596,120370,30092,26553,177015
2025-11,HX-C0246,8,0,1,18095528,285,85000,600722,122792,30698,27087,180577
2025-12,HX-C0246,8,0,1,18520738,285,85000,612841,124352,31088,27431,182871
2026-01,HX-C0246,8,0,1,19081772,285,85000,628830,126656,31664,27939,186259
2026-02,HX-C0246,8,0,1,19452023,285,85000,639382,127825,31956,28197,187978
2026-03,HX-C0246,8,0,1,19795627,285,85000,649175,128811,32202,28416,189429
2026-04,HX-C0246,8,0,1,19915833,285,85000,652601,128515,32128,28350,188993
2026-05,HX-C0246,8,0,1,20702367,285,85000,675017,131919,32979,29101,193999
2026-06,HX-C0246,8,0,1,21241138,285,85000,690372,133887,33471,29536,196894
2026-07,HX-C0246,8,0,1,21706181,285,85000,703626,135405,33851,29870,199126
2026-05,HX-C0247,11,0,1,13892351,285,85000,480932,93988,23497,20734,138219
2026-06,HX-C0247,11,0,1,14368050,285,85000,494489,95899,23974,21155,141028
2026-07,HX-C0247,11,0,1,14682761,285,85000,503458,96885,24221,21372,142478
2025-02,HX-C0248,6,0,1,7933065,285,85000,311092,67777,16944,14952,99673
2025-03,HX-C0248,6,0,1,8032099,285,85000,313914,67923,16980,14984,99887
2025-04,HX-C0248,6,0,1,8243835,285,85000,319949,68750,17187,15166,101103
2025-05,HX-C0248,6,0,1,8376440,285,85000,323728,69077,17269,15239,101585
2025-06,HX-C0248,6,0,1,8727252,285,85000,333726,70712,17678,15599,103989
2025-07,HX-C0248,6,0,1,9151570,285,85000,345819,72757,18189,16050,106996
2025-08,HX-C0248,6,0,1,9207894,285,85000,347424,72575,18143,16010,106728
2025-09,HX-C0248,6,0,1,9333501,285,85000,351004,72798,18199,16059,107056
2025-10,HX-C0248,6,0,1,9478386,285,85000,355134,73123,18280,16131,107534
2025-11,HX-C0248,6,0,1,9917750,285,85000,367655,75151,18787,16579,110517
2025-12,HX-C0248,6,0,1,10195519,285,85000,375572,76207,19051,16812,112070
2026-01,HX-C0248,6,0,1,10498117,285,85000,384196,77382,19345,17071,113798
2026-02,HX-C0248,6,0,1,10654522,285,85000,388653,77698,19424,17141,114263
2026-03,HX-C0248,6,0,1,10836163,285,85000,393830,78144,19536,17239,114919
2026-04,HX-C0248,6,0,1,11228400,285,85000,405009,79757,19939,17594,117290
2026-05,HX-C0248,6,0,1,11351344,285,85000,408513,79836,19959,17611,117406
2026-06,HX-C0248,6,0,1,11578073,285,85000,414975,80478,20119,17753,118350
2026-07,HX-C0248,6,0,1,11956357,285,85000,425756,81931,20482,18075,120488
2026-02,HX-C0249,10,0,1,24431588,235,85000,659142,131775,32943,29069,193787
2026-03,HX-C0249,10,0,1,25333849,235,85000,680345,134996,33749,29779,198524
2026-04,HX-C0249,10,0,1,26526552,235,85000,708373,139497,34874,30773,205144
2026-05,HX-C0249,10,0,1,26567142,235,85000,709327,138624,34656,30580,203860
2026-06,HX-C0249,10,0,1,27545582,235,85000,732321,142022,35505,31330,208857
2026-07,HX-C0249,10,0,1,28710588,235,85000,759698,146195,36548,32251,214994
2025-11,HX-C0250,9,0,1,9200694,285,85000,347219,70974,17743,15657,104374
2025-12,HX-C0250,9,0,1,9546348,285,85000,357070,72453,18113,15983,106549
2026-01,HX-C0250,9,0,1,9807274,285,85000,364507,73416,18354,16196,107966
2026-02,HX-C0250,9,0,1,10145465,285,85000,374145,74798,18699,16501,109998
2026-03,HX-C0250,9,0,1,10449497,285,85000,382810,75958,18989,16756,111703
2026-04,HX-C0250,9,0,1,10577925,285,85000,386470,76106,19026,16789,111921
2026-05,HX-C0250,9,0,1,10951755,285,85000,397125,77610,19402,17121,114133
2026-06,HX-C0250,9,0,1,11375185,285,85000,409192,79356,19839,17506,116701
2026-07,HX-C0250,9,0,1,11690440,285,85000,418177,80473,20118,17753,118344
2025-11,HX-C0251,9,0,1,24962278,285,85000,796424,162795,40698,35912,239405
2025-12,HX-C0251,9,0,1,25821172,285,85000,820903,166570,41642,36745,244957
2026-01,HX-C0251,9,0,1,26545539,285,85000,841547,169500,42375,37391,249266
2026-02,HX-C0251,9,0,1,27095465,285,85000,857220,171374,42843,37805,252022
2026-03,HX-C0251,9,0,1,27626983,285,85000,872369,173098,43274,38185,254557
2026-04,HX-C0251,9,0,1,29049320,285,85000,912905,179776,44944,39657,264377
2026-05,HX-C0251,9,0,1,30252442,285,85000,947194,185111,46277,40835,272223
2026-06,HX-C0251,9,0,1,31286269,285,85000,976658,189408,47352,41782,278542
2026-07,HX-C0251,9,0,1,31635695,285,85000,986617,189864,47466,41882,279212
2025-02,HX-C0252,6,0,1,25762473,285,85000,819230,178487,44621,39373,262481
2025-03,HX-C0252,6,0,1,26634205,285,85000,844074,182637,45659,40288,268584
2025-04,HX-C0252,6,0,1,27103378,285,85000,857446,184247,46061,40644,270952
2025-05,HX-C0252,6,0,1,28411390,285,85000,894724,190919,47729,42116,280764
2025-06,HX-C0252,6,0,1,29459845,285,85000,924605,195912,48978,43216,288106
2025-07,HX-C0252,6,0,1,30584778,285,85000,956666,201274,50318,44400,295992
2025-08,HX-C0252,6,0,1,31585318,285,85000,985181,205799,51449,45399,302647
2025-09,HX-C0252,6,0,1,32361532,285,85000,1007303,208914,52228,46085,307227
2025-10,HX-C0252,6,0,1,33368022,285,85000,1035988,213313,53328,47056,313697
2025-11,HX-C0252,6,0,1,33745588,285,85000,1046749,213963,53490,47199,314652
2025-12,HX-C0252,6,0,1,34018549,285,85000,1054528,213976,53494,47201,314671
2026-01,HX-C0252,6,0,1,34630650,285,85000,1071973,215912,53978,47628,317518
2026-02,HX-C0252,6,0,1,35126287,285,85000,1086099,217132,54283,47898,319313
2026-03,HX-C0252,6,0,1,36389118,285,85000,1122089,222649,55662,49114,327425
2026-04,HX-C0252,6,0,1,37154690,285,85000,1143908,225267,56316,49692,331275
2026-05,HX-C0252,6,0,1,37463730,285,85000,1152716,225277,56319,49694,331290
2026-06,HX-C0252,6,0,1,37723429,285,85000,1160117,224988,56247,49630,330865
2026-07,HX-C0252,6,0,1,38074267,285,85000,1170116,225176,56294,49672,331142
2026-02,HX-C0253,10,0,1,74244197,285,85000,2200959,440015,110003,97063,647081
2026-03,HX-C0253,10,0,1,76352876,285,85000,2261056,448647,112161,98968,659776
2026-04,HX-C0253,10,0,1,77672725,285,85000,2298672,452672,113168,99855,665695
2026-05,HX-C0253,10,0,1,79102781,285,85000,2339429,457198,114299,100854,672351
2026-06,HX-C0253,10,0,1,81048422,285,85000,2394880,464452,116113,102454,683019
2026-07,HX-C0253,10,0,1,85343112,285,85000,2517278,484424,121106,106859,712389
2023-11,HX-C0254,1,0,1,6755343,285,85000,277527,66693,16673,14712,98078
2023-12,HX-C0254,1,0,1,6914539,285,85000,282064,67360,16840,14860,99060
2024-01,HX-C0254,1,0,1,7238317,285,85000,291292,69128,17282,15250,101660
2024-02,HX-C0254,1,0,1,7391002,285,85000,295643,69719,17429,15380,102528
2024-03,HX-C0254,1,0,1,7443475,285,85000,297139,69627,17406,15361,102394
2024-04,HX-C0254,1,0,1,7532335,285,85000,299671,69772,17443,15392,102607
2024-05,HX-C0254,1,0,1,7737171,285,85000,305509,70675,17668,15591,103934
2024-06,HX-C0254,1,0,1,8027546,285,85000,313785,72120,18030,15909,106059
2024-07,HX-C0254,1,0,1,8096402,285,85000,315747,72098,18024,15905,106027
2024-08,HX-C0254,1,0,1,8377656,285,85000,323763,73444,18361,16202,108007
2024-09,HX-C0254,1,0,1,8531378,285,85000,328144,73947,18486,16313,108746
2024-10,HX-C0254,1,0,1,8734375,285,85000,333929,74751,18687,16491,109929
2024-11,HX-C0254,1,0,1,9143691,285,85000,345595,76846,19211,16952,113009
2024-12,HX-C0254,1,0,1,9402048,285,85000,352958,77955,19488,17197,114640
2025-01,HX-C0254,1,0,1,9740406,285,85000,362601,79543,19885,17547,116975
2025-02,HX-C0254,1,0,1,10046459,285,85000,371324,80900,20225,17847,118972
2025-03,HX-C0254,1,0,1,10227084,285,85000,376471,81459,20364,17970,119793
2025-04,HX-C0254,1,0,1,10508252,285,85000,384485,82617,20654,18226,121497
2025-05,HX-C0254,1,0,1,10887661,285,85000,395298,84349,21087,18608,124044
2025-06,HX-C0254,1,0,1,11247556,285,85000,405555,85931,21482,18957,126370
2025-07,HX-C0254,1,0,1,11356324,285,85000,408655,85977,21494,18966,126437
2025-08,HX-C0254,1,0,1,11663223,285,85000,417401,87193,21798,19234,128225
2025-09,HX-C0254,1,0,1,11809828,285,85000,421580,87435,21858,19288,128581
2025-10,HX-C0254,1,0,1,12096109,285,85000,429739,88484,22121,19519,130124
2025-11,HX-C0254,1,0,1,12378609,285,85000,437790,89487,22371,19741,131599
2025-12,HX-C0254,1,0,1,12487215,285,85000,440885,89460,22365,19735,131560
2026-01,HX-C0254,1,0,1,12585287,285,85000,443680,89364,22341,19713,131418
2026-02,HX-C0254,1,0,1,13121440,285,85000,458961,91755,22938,20241,134934
2026-03,HX-C0254,1,0,1,13445866,285,85000,468207,92902,23225,20495,136622
2026-04,HX-C0254,1,0,1,13652935,285,85000,474108,93364,23341,20596,137301
2026-05,HX-C0254,1,0,1,13931274,285,85000,482041,94205,23551,20782,138538
2026-06,HX-C0254,1,0,1,14007369,285,85000,484210,93905,23476,20715,138096
2026-07,HX-C0254,1,0,1,14257185,285,85000,491329,94551,23637,20858,139046
2026-05,HX-C0255,11,0,1,21192374,235,85000,583020,113940,28485,25134,167559
2026-06,HX-C0255,11,0,1,22111499,235,85000,604620,117257,29314,25866,172437
2026-07,HX-C0255,11,0,1,22836456,235,85000,621656,119631,29907,26390,175928
2025-08,HX-C0256,8,0,1,62604306,285,85000,1869222,390472,97618,86134,574224
2025-09,HX-C0256,8,0,1,64829411,285,85000,1932638,400828,100207,88419,589454
2025-10,HX-C0256,8,0,1,66800003,285,85000,1988800,409501,102375,90332,602208
2025-11,HX-C0256,8,0,1,69288772,285,85000,2059730,421024,105256,92874,619154
2025-12,HX-C0256,8,0,1,72308998,285,85000,2145806,435409,108852,96047,640308
2026-01,HX-C0256,8,0,1,75301736,285,85000,2231099,449378,112344,99129,660851
2026-02,HX-C0256,8,0,1,77025089,285,85000,2280215,455860,113965,100558,670383
2026-03,HX-C0256,8,0,1,79759140,285,85000,2358135,467910,116977,103216,688103
2026-04,HX-C0256,8,0,1,81313489,285,85000,2402434,473105,118276,104363,695744
2026-05,HX-C0256,8,0,1,83857595,285,85000,2474941,483682,120920,106696,711298
2026-06,HX-C0256,8,0,1,85011165,285,85000,2507818,486355,121588,107286,715229
2026-07,HX-C0256,8,0,1,87954880,285,85000,2591714,498749,124687,110019,733455
2025-11,HX-C0257,9,0,1,11096182,285,85000,401241,82016,20504,18093,120613
2025-12,HX-C0257,9,0,1,11540543,285,85000,413905,83986,20996,18527,123509
2026-01,HX-C0257,9,0,1,11788161,285,85000,420962,84787,21196,18705,124688
2026-02,HX-C0257,9,0,1,12106168,285,85000,430025,85970,21492,18965,126427
2026-03,HX-C0257,9,0,1,12483190,285,85000,440770,87458,21864,19294,128616
2026-04,HX-C0257,9,0,1,13008726,285,85000,455748,89749,22437,19798,131984
2026-05,HX-C0257,9,0,1,13354209,285,85000,465594,90991,22747,20073,133811
2026-06,HX-C0257,9,0,1,14151536,285,85000,488318,94702,23675,20891,139268
2026-07,HX-C0257,9,0,1,14271991,285,85000,491751,94632,23658,20875,139165
2024-05,HX-C0258,3,0,1,14362949,285,85000,494344,114359,28589,25227,168175
2024-06,HX-C0258,3,0,1,14602036,285,85000,501158,115185,28796,25410,169391
2024-07,HX-C0258,3,0,1,14873887,285,85000,508905,116205,29051,25634,170890
2024-08,HX-C0258,3,0,1,15166921,285,85000,517257,117338,29334,25884,172556
2024-09,HX-C0258,3,0,1,15888660,285,85000,537826,121199,30299,26737,178235
2024-10,HX-C0258,3,0,1,16527245,285,85000,556026,124469,31117,27457,183043
2024-11,HX-C0258,3,0,1,16997405,285,85000,569426,126617,31654,27931,186202
2024-12,HX-C0258,3,0,1,17338916,285,85000,579159,127914,31978,28218,188110
2025-01,HX-C0258,3,0,1,17889625,285,85000,594854,130491,32622,28786,191899
2025-02,HX-C0258,3,0,1,18327241,285,85000,607326,132319,33079,29189,194587
2025-03,HX-C0258,3,0,1,18661322,285,85000,616847,133470,33367,29443,196280
2025-04,HX-C0258,3,0,1,18811839,285,85000,621137,133469,33367,29443,196279
2025-05,HX-C0258,3,0,1,19321336,285,85000,635658,135638,33909,29922,199469
2025-06,HX-C0258,3,0,1,19693216,285,85000,646256,136933,34233,30207,201373
2025-07,HX-C0258,3,0,1,19897201,285,85000,652070,137190,34297,30263,201750
2025-08,HX-C0258,3,0,1,20359487,285,85000,665245,138966,34741,30656,204363
2025-09,HX-C0258,3,0,1,20750006,285,85000,676375,140279,35069,30946,206294
2025-10,HX-C0258,3,0,1,20977126,285,85000,682848,140600,35150,31016,206766
2025-11,HX-C0258,3,0,1,21236483,285,85000,690239,141089,35272,31124,207485
