invoice_id,month,entity_id,billed_subscription_cents,credit_cents,net_invoice_cents,collected_cents,live_arr_cents,booked_arr_cents,implementation_dependent,cancellable
2024-02-AG-E0570,2024-02,AG-E0570,283336,0,283336,282485,3400032,3400032,0,0
2024-03-AG-E0570,2024-03,AG-E0570,283846,0,283846,282994,3406152,3406152,0,0
2024-04-AG-E0570,2024-04,AG-E0570,284357,0,284357,283503,3412284,3412284,0,0
2024-05-AG-E0570,2024-05,AG-E0570,284869,0,284869,284014,3418428,3418428,0,0
2024-06-AG-E0570,2024-06,AG-E0570,285382,0,285382,284525,3424584,3424584,0,0
2024-07-AG-E0570,2024-07,AG-E0570,285896,0,285896,285038,3430752,3430752,0,0
2024-08-AG-E0570,2024-08,AG-E0570,286411,0,286411,285551,3436932,3436932,0,0
2024-09-AG-E0570,2024-09,AG-E0570,286927,0,286927,286066,3443124,3443124,0,0
2024-10-AG-E0570,2024-10,AG-E0570,287443,0,287443,286580,3449316,3449316,0,0
2024-11-AG-E0570,2024-11,AG-E0570,287960,0,287960,287096,3455520,3455520,0,0
2024-12-AG-E0570,2024-12,AG-E0570,288478,0,288478,287612,3461736,3461736,0,0
2025-01-AG-E0570,2025-01,AG-E0570,297667,0,297667,296773,3572004,3572004,0,0
2025-02-AG-E0570,2025-02,AG-E0570,298203,0,298203,297308,3578436,3578436,0,0
2025-03-AG-E0570,2025-03,AG-E0570,298740,0,298740,297843,3584880,3584880,0,0
2025-04-AG-E0570,2025-04,AG-E0570,299278,0,299278,298380,3591336,3591336,0,0
2025-05-AG-E0570,2025-05,AG-E0570,299817,0,299817,298917,3597804,3597804,0,0
2025-06-AG-E0570,2025-06,AG-E0570,300357,0,300357,299455,3604284,3604284,0,0
2025-07-AG-E0570,2025-07,AG-E0570,300898,0,300898,299995,3610776,3610776,0,0
2025-08-AG-E0570,2025-08,AG-E0570,301440,0,301440,300535,3617280,3617280,0,0
2025-09-AG-E0570,2025-09,AG-E0570,301983,0,301983,301077,3623796,3623796,0,0
2025-10-AG-E0570,2025-10,AG-E0570,302527,0,302527,301619,3630324,3630324,0,0
2025-11-AG-E0570,2025-11,AG-E0570,303072,0,303072,302162,3636864,3636864,0,0
2025-12-AG-E0570,2025-12,AG-E0570,303618,1821,301797,300891,3643416,3643416,0,0
2026-01-AG-E0570,2026-01,AG-E0570,313289,0,313289,312349,3759468,3759468,0,0
2026-02-AG-E0570,2026-02,AG-E0570,313853,0,313853,312911,3766236,3766236,0,0
2026-03-AG-E0570,2026-03,AG-E0570,314418,0,314418,313474,3773016,3773016,0,0
2026-04-AG-E0570,2026-04,AG-E0570,314984,0,314984,314039,3779808,3779808,0,0
2026-05-AG-E0570,2026-05,AG-E0570,315551,0,315551,314604,3786612,3786612,0,0
2026-06-AG-E0570,2026-06,AG-E0570,316119,0,316119,315170,3793428,3793428,0,0
2026-07-AG-E0570,2026-07,AG-E0570,316688,0,316688,315737,3800256,3800256,0,0
2023-02-AG-E0571,2023-02,AG-E0571,426413,0,426413,425133,5116956,5116956,0,0
2023-03-AG-E0571,2023-03,AG-E0571,427181,0,427181,425899,5126172,5126172,0,0
2023-04-AG-E0571,2023-04,AG-E0571,427950,0,427950,426666,5135400,5135400,0,0
2023-05-AG-E0571,2023-05,AG-E0571,428720,0,428720,427433,5144640,5144640,0,0
2023-06-AG-E0571,2023-06,AG-E0571,429492,0,429492,428203,5153904,5153904,0,0
2023-07-AG-E0571,2023-07,AG-E0571,430265,0,430265,428974,5163180,5163180,0,0
2023-08-AG-E0571,2023-08,AG-E0571,431039,0,431039,429745,5172468,5172468,0,0
2023-09-AG-E0571,2023-09,AG-E0571,431815,0,431815,430519,5181780,5181780,0,0
2023-10-AG-E0571,2023-10,AG-E0571,432592,0,432592,431294,5191104,5191104,0,0
2023-11-AG-E0571,2023-11,AG-E0571,433371,0,433371,432070,5200452,5200452,0,0
2023-12-AG-E0571,2023-12,AG-E0571,434151,2604,431547,430252,5209812,5209812,0,0
2024-01-AG-E0571,2024-01,AG-E0571,434932,0,434932,433627,5219184,5219184,0,0
2024-02-AG-E0571,2024-02,AG-E0571,448786,0,448786,447439,5385432,5385432,0,0
2024-03-AG-E0571,2024-03,AG-E0571,449594,0,449594,448245,5395128,5395128,0,0
2024-04-AG-E0571,2024-04,AG-E0571,450403,0,450403,449051,5404836,5404836,0,0
2024-05-AG-E0571,2024-05,AG-E0571,451214,0,451214,449860,5414568,5414568,0,0
2024-06-AG-E0571,2024-06,AG-E0571,452026,0,452026,450669,5424312,5424312,0,0
2024-07-AG-E0571,2024-07,AG-E0571,452840,0,452840,451481,5434080,5434080,0,0
2024-08-AG-E0571,2024-08,AG-E0571,453655,0,453655,452294,5443860,5443860,0,0
2024-09-AG-E0571,2024-09,AG-E0571,454472,0,454472,453108,5453664,5453664,0,0
2024-10-AG-E0571,2024-10,AG-E0571,455290,0,455290,453924,5463480,5463480,0,0
2024-11-AG-E0571,2024-11,AG-E0571,456110,0,456110,454741,5473320,5473320,0,0
2024-12-AG-E0571,2024-12,AG-E0571,456931,0,456931,455560,5483172,5483172,0,0
2025-01-AG-E0571,2025-01,AG-E0571,457753,0,457753,456379,5493036,5493036,0,0
2025-02-AG-E0571,2025-02,AG-E0571,472334,0,472334,470916,5668008,5668008,0,0
2025-03-AG-E0571,2025-03,AG-E0571,473184,0,473184,471764,5678208,5678208,0,0
2025-04-AG-E0571,2025-04,AG-E0571,474036,0,474036,472613,5688432,5688432,0,0
2025-05-AG-E0571,2025-05,AG-E0571,474889,0,474889,473464,5698668,5698668,0,0
2025-06-AG-E0571,2025-06,AG-E0571,475744,0,475744,474316,5708928,5708928,0,0
2025-07-AG-E0571,2025-07,AG-E0571,476600,0,476600,475170,5719200,5719200,0,0
2025-08-AG-E0571,2025-08,AG-E0571,477458,0,477458,476025,5729496,5729496,0,0
2025-09-AG-E0571,2025-09,AG-E0571,478317,0,478317,476882,5739804,5739804,0,0
2025-10-AG-E0571,2025-10,AG-E0571,479178,0,479178,477740,5750136,5750136,0,0
2025-11-AG-E0571,2025-11,AG-E0571,480041,2880,477161,475729,5760492,5760492,0,0
2025-12-AG-E0571,2025-12,AG-E0571,480905,0,480905,479462,5770860,5770860,0,0
2026-01-AG-E0571,2026-01,AG-E0571,481771,0,481771,480325,5781252,5781252,0,0
2026-02-AG-E0571,2026-02,AG-E0571,497117,0,497117,495625,5965404,5965404,0,0
2026-03-AG-E0571,2026-03,AG-E0571,498012,0,498012,496517,5976144,5976144,0,0
2026-04-AG-E0571,2026-04,AG-E0571,498908,0,498908,497411,5986896,5986896,0,0
2026-05-AG-E0571,2026-05,AG-E0571,499806,0,499806,498306,5997672,5997672,0,0
2026-06-AG-E0571,2026-06,AG-E0571,500706,0,500706,499203,6008472,6008472,0,0
2026-07-AG-E0571,2026-07,AG-E0571,501607,0,501607,500102,6019284,6019284,0,0
2021-09-AG-E0572,2021-09,AG-E0572,528823,0,528823,527236,6345876,6345876,0,0
2021-10-AG-E0572,2021-10,AG-E0572,529775,0,529775,528185,6357300,6357300,0,0
2021-11-AG-E0572,2021-11,AG-E0572,530729,0,530729,529136,6368748,6368748,0,0
2021-12-AG-E0572,2021-12,AG-E0572,531684,3190,528494,526908,6380208,6380208,0,0
2022-01-AG-E0572,2022-01,AG-E0572,532641,0,532641,531043,6391692,6391692,0,0
2022-02-AG-E0572,2022-02,AG-E0572,533600,0,533600,531999,6403200,6403200,0,0
2022-03-AG-E0572,2022-03,AG-E0572,534560,0,534560,532956,6414720,6414720,0,0
2022-04-AG-E0572,2022-04,AG-E0572,535522,0,535522,533915,6426264,6426264,0,0
2022-05-AG-E0572,2022-05,AG-E0572,536486,0,536486,534876,6437832,6437832,0,0
2022-06-AG-E0572,2022-06,AG-E0572,537452,0,537452,535839,6449424,6449424,0,0
2022-07-AG-E0572,2022-07,AG-E0572,538419,0,538419,536803,6461028,6461028,0,0
2022-08-AG-E0572,2022-08,AG-E0572,539388,0,539388,537769,6472656,6472656,0,0
2022-09-AG-E0572,2022-09,AG-E0572,556570,0,556570,554900,6678840,6678840,0,0
2022-10-AG-E0572,2022-10,AG-E0572,557572,0,557572,555899,6690864,6690864,0,0
2022-11-AG-E0572,2022-11,AG-E0572,558576,0,558576,556900,6702912,6702912,0,0
2022-12-AG-E0572,2022-12,AG-E0572,559581,0,559581,557902,6714972,6714972,0,0
2023-01-AG-E0572,2023-01,AG-E0572,560588,0,560588,558906,6727056,6727056,0,0
2023-02-AG-E0572,2023-02,AG-E0572,561597,0,561597,559912,6739164,6739164,0,0
2023-03-AG-E0572,2023-03,AG-E0572,562608,0,562608,560920,6751296,6751296,0,0
2023-01-AG-E0573,2023-01,AG-E0573,331562,0,331562,330567,3978744,3978744,0,0
2023-02-AG-E0573,2023-02,AG-E0573,332159,0,332159,331162,3985908,3985908,0,0
2023-03-AG-E0573,2023-03,AG-E0573,332757,0,332757,331758,3993084,3993084,0,0
2023-04-AG-E0573,2023-04,AG-E0573,333356,0,333356,332355,4000272,4000272,0,0
2023-05-AG-E0573,2023-05,AG-E0573,333956,0,333956,332954,4007472,4007472,0,0
2023-06-AG-E0573,2023-06,AG-E0573,334557,0,334557,333553,4014684,4014684,0,0
2023-07-AG-E0573,2023-07,AG-E0573,335159,0,335159,334153,4021908,4021908,0,0
2023-08-AG-E0573,2023-08,AG-E0573,335762,0,335762,334754,4029144,4029144,0,0
2023-09-AG-E0573,2023-09,AG-E0573,336366,0,336366,335356,4036392,4036392,0,0
2023-10-AG-E0573,2023-10,AG-E0573,336971,2021,334950,333945,4043652,4043652,0,0
2023-11-AG-E0573,2023-11,AG-E0573,337578,0,337578,336565,4050936,4050936,0,0
2023-12-AG-E0573,2023-12,AG-E0573,338186,0,338186,337171,4058232,4058232,0,0
2024-01-AG-E0573,2024-01,AG-E0573,348959,0,348959,347912,4187508,4187508,0,0
2024-02-AG-E0573,2024-02,AG-E0573,349587,0,349587,348538,4195044,4195044,0,0
2024-03-AG-E0573,2024-03,AG-E0573,350216,0,350216,349165,4202592,4202592,0,0
2024-04-AG-E0573,2024-04,AG-E0573,350846,0,350846,349793,4210152,4210152,0,0
2024-05-AG-E0573,2024-05,AG-E0573,351478,0,351478,350423,4217736,4217736,0,0
2024-06-AG-E0573,2024-06,AG-E0573,352111,0,352111,351054,4225332,4225332,0,0
2024-07-AG-E0573,2024-07,AG-E0573,352745,0,352745,351686,4232940,4232940,0,0
2024-08-AG-E0573,2024-08,AG-E0573,353380,0,353380,352319,4240560,4240560,0,0
2024-09-AG-E0573,2024-09,AG-E0573,354016,0,354016,352953,4248192,4248192,0,0
2024-10-AG-E0573,2024-10,AG-E0573,354653,0,354653,353589,4255836,4255836,0,0
2024-11-AG-E0573,2024-11,AG-E0573,355291,0,355291,354225,4263492,4263492,0,0
2024-12-AG-E0573,2024-12,AG-E0573,355931,0,355931,354863,4271172,4271172,0,0
2025-01-AG-E0573,2025-01,AG-E0573,367269,0,367269,366167,4407228,4407228,0,0
2025-02-AG-E0573,2025-02,AG-E0573,367930,0,367930,366826,4415160,4415160,0,0
2025-03-AG-E0573,2025-03,AG-E0573,368592,0,368592,367486,4423104,4423104,0,0
2025-04-AG-E0573,2025-04,AG-E0573,369255,0,369255,368147,4431060,4431060,0,0
2025-05-AG-E0573,2025-05,AG-E0573,369920,0,369920,368810,4439040,4439040,0,0
2025-06-AG-E0573,2025-06,AG-E0573,370586,0,370586,369474,4447032,4447032,0,0
2025-07-AG-E0573,2025-07,AG-E0573,371253,0,371253,370139,4455036,4455036,0,0
2025-08-AG-E0573,2025-08,AG-E0573,371921,0,371921,370805,4463052,4463052,0,0
2025-09-AG-E0573,2025-09,AG-E0573,372590,2235,370355,369243,4471080,4471080,0,0
2025-10-AG-E0573,2025-10,AG-E0573,373261,0,373261,372141,4479132,4479132,0,0
2025-11-AG-E0573,2025-11,AG-E0573,373933,0,373933,372811,4487196,4487196,0,0
2025-12-AG-E0573,2025-12,AG-E0573,374606,0,374606,373482,4495272,4495272,0,0
2026-01-AG-E0573,2026-01,AG-E0573,386539,0,386539,385379,4638468,4638468,0,0
2026-02-AG-E0573,2026-02,AG-E0573,387235,0,387235,386073,4646820,4646820,0,0
2026-03-AG-E0573,2026-03,AG-E0573,387932,0,387932,386768,4655184,4655184,0,0
2026-04-AG-E0573,2026-04,AG-E0573,388630,0,388630,387464,4663560,4663560,0,0
2026-05-AG-E0573,2026-05,AG-E0573,389330,0,389330,388162,4671960,4671960,0,0
2026-06-AG-E0573,2026-06,AG-E0573,390031,0,390031,388860,4680372,4680372,0,0
2026-07-AG-E0573,2026-07,AG-E0573,390733,0,390733,389560,4688796,4688796,0,0
2023-02-AG-E0574,2023-02,AG-E0574,1265970,0,1265970,1262172,15191640,15191640,0,0
2023-03-AG-E0574,2023-03,AG-E0574,1268927,0,1268927,1265120,15227124,15227124,0,0
2023-04-AG-E0574,2023-04,AG-E0574,1271890,0,1271890,1268074,15262680,15262680,0,0
2023-05-AG-E0574,2023-05,AG-E0574,1274860,0,1274860,1271035,15298320,15298320,0,0
2023-06-AG-E0574,2023-06,AG-E0574,1277837,0,1277837,1274003,15334044,15334044,0,0
2023-07-AG-E0574,2023-07,AG-E0574,1280821,0,1280821,1276978,15369852,15369852,0,0
2023-08-AG-E0574,2023-08,AG-E0574,1283812,0,1283812,1279960,15405744,15405744,0,0
2023-09-AG-E0574,2023-09,AG-E0574,1286810,7720,1279090,1275252,15441720,15441720,0,0
2023-10-AG-E0574,2023-10,AG-E0574,1289815,0,1289815,1285945,15477780,15477780,0,0
2023-11-AG-E0574,2023-11,AG-E0574,1292827,0,1292827,1288948,15513924,15513924,0,0
2023-12-AG-E0574,2023-12,AG-E0574,1295846,0,1295846,1291958,15550152,15550152,0,0
2024-01-AG-E0574,2024-01,AG-E0574,1298872,0,1298872,1294975,15586464,15586464,0,0
2024-02-AG-E0574,2024-02,AG-E0574,1340963,0,1340963,1336940,16091556,16091556,0,0
2024-03-AG-E0574,2024-03,AG-E0574,1344095,0,1344095,1340062,16129140,16129140,0,0
2024-04-AG-E0574,2024-04,AG-E0574,1347234,0,1347234,1343192,16166808,16166808,0,0
2024-05-AG-E0574,2024-05,AG-E0574,1350380,0,1350380,1346328,16204560,16204560,0,0
2024-06-AG-E0574,2024-06,AG-E0574,1353534,0,1353534,1349473,16242408,16242408,0,0
2024-07-AG-E0574,2024-07,AG-E0574,1356695,0,1356695,1352624,16280340,16280340,0,0
2024-08-AG-E0574,2024-08,AG-E0574,1359863,0,1359863,1355783,16318356,16318356,0,0
2024-09-AG-E0574,2024-09,AG-E0574,1363039,0,1363039,1358949,16356468,16356468,0,0
2024-10-AG-E0574,2024-10,AG-E0574,1366222,0,1366222,1362123,16394664,16394664,0,0
2024-11-AG-E0574,2024-11,AG-E0574,1369413,0,1369413,1365304,16432956,16432956,0,0
2024-12-AG-E0574,2024-12,AG-E0574,1372611,0,1372611,1368493,16471332,16471332,0,0
2025-01-AG-E0574,2025-01,AG-E0574,1375817,0,1375817,1371689,16509804,16509804,0,0
2025-02-AG-E0574,2025-02,AG-E0574,1420401,0,1420401,1416139,17044812,17044812,0,0
2025-03-AG-E0574,2025-03,AG-E0574,1423718,0,1423718,1419446,17084616,17084616,0,0
2025-04-AG-E0574,2025-04,AG-E0574,1427043,0,1427043,1422761,17124516,17124516,0,0
2025-05-AG-E0574,2025-05,AG-E0574,1430376,0,1430376,1426084,17164512,17164512,0,0
2025-06-AG-E0574,2025-06,AG-E0574,1433717,0,1433717,1429415,17204604,17204604,0,0
2025-07-AG-E0574,2025-07,AG-E0574,1437065,0,1437065,1432753,17244780,17244780,0,0
2025-08-AG-E0574,2025-08,AG-E0574,1440421,8642,1431779,1427483,17285052,17285052,0,0
2025-09-AG-E0574,2025-09,AG-E0574,1443785,0,1443785,1439453,17325420,17325420,0,0
2025-10-AG-E0574,2025-10,AG-E0574,1447157,0,1447157,1442815,17365884,17365884,0,0
2025-11-AG-E0574,2025-11,AG-E0574,1450537,0,1450537,1446185,17406444,17406444,0,0
2025-12-AG-E0574,2025-12,AG-E0574,1453925,0,1453925,1449563,17447100,17447100,0,0
2026-01-AG-E0574,2026-01,AG-E0574,1457321,0,1457321,1452949,17487852,17487852,0,0
2026-02-AG-E0574,2026-02,AG-E0574,1504546,0,1504546,1500032,18054552,18054552,0,0
2026-03-AG-E0574,2026-03,AG-E0574,1508060,0,1508060,1503535,18096720,18096720,0,0
2026-04-AG-E0574,2026-04,AG-E0574,1511582,0,1511582,1507047,18138984,18138984,0,0
2026-05-AG-E0574,2026-05,AG-E0574,1515112,0,1515112,1510566,18181344,18181344,0,0
2026-06-AG-E0574,2026-06,AG-E0574,1518650,0,1518650,1514094,18223800,18223800,0,0
2026-07-AG-E0574,2026-07,AG-E0574,1522197,0,1522197,1517630,18266364,18266364,0,0
2021-11-AG-E0575,2021-11,AG-E0575,299044,0,299044,298146,3588528,3588528,0,0
2021-12-AG-E0575,2021-12,AG-E0575,299657,0,299657,298758,3595884,3595884,0,0
2022-01-AG-E0575,2022-01,AG-E0575,300272,0,300272,299371,3603264,3603264,0,0
2022-02-AG-E0575,2022-02,AG-E0575,300888,0,300888,299985,3610656,3610656,0,0
2022-03-AG-E0575,2022-03,AG-E0575,301505,0,301505,300600,3618060,3618060,0,0
2022-04-AG-E0575,2022-04,AG-E0575,302123,0,302123,301216,3625476,3625476,0,0
2022-05-AG-E0575,2022-05,AG-E0575,302743,0,302743,301834,3632916,3632916,0,0
2022-06-AG-E0575,2022-06,AG-E0575,303364,0,303364,302453,3640368,3640368,0,0
2022-07-AG-E0575,2022-07,AG-E0575,303986,0,303986,303074,3647832,3647832,0,0
2022-08-AG-E0575,2022-08,AG-E0575,304609,0,304609,303695,3655308,3655308,0,0
2022-09-AG-E0575,2022-09,AG-E0575,305234,0,305234,304318,3662808,3662808,0,0
2022-10-AG-E0575,2022-10,AG-E0575,305860,0,305860,304942,3670320,3670320,0,0
2022-11-AG-E0575,2022-11,AG-E0575,315682,0,315682,314734,3788184,3788184,0,0
2022-12-AG-E0575,2022-12,AG-E0575,316329,0,316329,315380,3795948,3795948,0,0
2023-01-AG-E0575,2023-01,AG-E0575,316978,0,316978,316027,3803736,3803736,0,0
2023-02-AG-E0575,2023-02,AG-E0575,317628,0,317628,316675,3811536,3811536,0,0
2023-03-AG-E0575,2023-03,AG-E0575,318279,0,318279,317324,3819348,3819348,0,0
2023-04-AG-E0575,2023-04,AG-E0575,318932,0,318932,317975,3827184,3827184,0,0
2023-05-AG-E0575,2023-05,AG-E0575,319586,0,319586,318627,3835032,3835032,0,0
2023-06-AG-E0575,2023-06,AG-E0575,320241,0,320241,319280,3842892,3842892,0,0
2023-07-AG-E0575,2023-07,AG-E0575,320898,0,320898,319935,3850776,3850776,0,0
2023-08-AG-E0575,2023-08,AG-E0575,321556,1929,319627,318668,3858672,3858672,0,0
2023-09-AG-E0575,2023-09,AG-E0575,322215,0,322215,321248,3866580,3866580,0,0
2023-10-AG-E0575,2023-10,AG-E0575,322876,0,322876,321907,3874512,3874512,0,0
2023-11-AG-E0575,2023-11,AG-E0575,333244,0,333244,332244,3998928,3998928,0,0
2023-12-AG-E0575,2023-12,AG-E0575,333927,0,333927,332925,4007124,4007124,0,0
2024-01-AG-E0575,2024-01,AG-E0575,334612,0,334612,333608,4015344,4015344,0,0
2024-02-AG-E0575,2024-02,AG-E0575,335298,0,335298,334292,4023576,4023576,0,0
2024-03-AG-E0575,2024-03,AG-E0575,335986,0,335986,334978,4031832,4031832,0,0
2024-04-AG-E0575,2024-04,AG-E0575,336675,0,336675,335664,4040100,4040100,0,0
2024-05-AG-E0575,2024-05,AG-E0575,337365,0,337365,336352,4048380,4048380,0,0
2024-06-AG-E0575,2024-06,AG-E0575,338057,0,338057,337042,4056684,4056684,0,0
2024-07-AG-E0575,2024-07,AG-E0575,338750,0,338750,337733,4065000,4065000,0,0
2024-08-AG-E0575,2024-08,AG-E0575,339445,0,339445,338426,4073340,4073340,0,0
2024-09-AG-E0575,2024-09,AG-E0575,340141,0,340141,339120,4081692,4081692,0,0
2024-10-AG-E0575,2024-10,AG-E0575,340839,0,340839,339816,4090068,4090068,0,0
2024-11-AG-E0575,2024-11,AG-E0575,351784,0,351784,350728,4221408,4221408,0,0
2024-12-AG-E0575,2024-12,AG-E0575,352505,0,352505,351447,4230060,4230060,0,0
2025-01-AG-E0575,2025-01,AG-E0575,353228,0,353228,352168,4238736,4238736,0,0
2025-02-AG-E0575,2025-02,AG-E0575,353952,0,353952,352890,4247424,4247424,0,0
2025-03-AG-E0575,2025-03,AG-E0575,354678,0,354678,353613,4256136,4256136,0,0
2025-04-AG-E0575,2025-04,AG-E0575,355405,0,355405,354338,4264860,4264860,0,0
2025-05-AG-E0575,2025-05,AG-E0575,356134,0,356134,355065,4273608,4273608,0,0
2025-06-AG-E0575,2025-06,AG-E0575,356864,0,356864,355793,4282368,4282368,0,0
2025-07-AG-E0575,2025-07,AG-E0575,357596,2145,355451,354384,4291152,4291152,0,0
2025-08-AG-E0575,2025-08,AG-E0575,358329,0,358329,357254,4299948,4299948,0,0
2025-09-AG-E0575,2025-09,AG-E0575,359064,0,359064,357986,4308768,4308768,0,0
2025-10-AG-E0575,2025-10,AG-E0575,359800,0,359800,358720,4317600,4317600,0,0
2025-11-AG-E0575,2025-11,AG-E0575,371354,0,371354,370239,4456248,4456248,0,0
2025-12-AG-E0575,2025-12,AG-E0575,372116,0,372116,370999,4465392,4465392,0,0
2026-01-AG-E0575,2026-01,AG-E0575,372879,0,372879,371760,4474548,4474548,0,0
2026-02-AG-E0575,2026-02,AG-E0575,373644,0,373644,372523,4483728,4483728,0,0
2026-03-AG-E0575,2026-03,AG-E0575,374410,0,374410,373286,4492920,4492920,0,0
2026-04-AG-E0575,2026-04,AG-E0575,375178,0,375178,374052,4502136,4502136,0,0
2026-05-AG-E0575,2026-05,AG-E0575,375947,0,375947,374819,4511364,4511364,0,0
2026-06-AG-E0575,2026-06,AG-E0575,376718,0,376718,375587,4520616,4520616,0,0
2026-07-AG-E0575,2026-07,AG-E0575,377491,0,377491,376358,4529892,4529892,0,0
2023-01-AG-E0576,2023-01,AG-E0576,475815,0,475815,474387,5709780,5709780,0,0
2023-02-AG-E0576,2023-02,AG-E0576,476880,0,476880,475449,5722560,5722560,0,0
2023-03-AG-E0576,2023-03,AG-E0576,477947,0,477947,476513,5735364,5735364,0,0
2023-04-AG-E0576,2023-04,AG-E0576,479017,0,479017,477579,5748204,5748204,0,0
2023-05-AG-E0576,2023-05,AG-E0576,480089,0,480089,478648,5761068,5761068,0,0
2023-06-AG-E0576,2023-06,AG-E0576,481164,0,481164,479720,5773968,5773968,0,0
2023-07-AG-E0576,2023-07,AG-E0576,482241,2893,479348,477909,5786892,5786892,0,0
2023-08-AG-E0576,2023-08,AG-E0576,483320,0,483320,481870,5799840,5799840,0,0
2023-09-AG-E0576,2023-09,AG-E0576,484402,0,484402,482948,5812824,5812824,0,0
2023-10-AG-E0576,2023-10,AG-E0576,485486,0,485486,484029,5825832,5825832,0,0
2023-11-AG-E0576,2023-11,AG-E0576,486573,0,486573,485113,5838876,5838876,0,0
2023-12-AG-E0576,2023-12,AG-E0576,487662,0,487662,486199,5851944,5851944,0,0
2024-01-AG-E0576,2024-01,AG-E0576,503416,0,503416,501905,6040992,6040992,0,0
2024-02-AG-E0576,2024-02,AG-E0576,504543,0,504543,503029,6054516,6054516,0,0
2024-03-AG-E0576,2024-03,AG-E0576,505672,0,505672,504154,6068064,6068064,0,0
2024-04-AG-E0576,2024-04,AG-E0576,506804,0,506804,505283,6081648,6081648,0,0
2024-05-AG-E0576,2024-05,AG-E0576,507938,0,507938,506414,6095256,6095256,0,0
2024-06-AG-E0576,2024-06,AG-E0576,509075,0,509075,507547,6108900,6108900,0,0
2024-07-AG-E0576,2024-07,AG-E0576,510214,0,510214,508683,6122568,6122568,0,0
2024-08-AG-E0576,2024-08,AG-E0576,511356,0,511356,509821,6136272,6136272,0,0
2024-09-AG-E0576,2024-09,AG-E0576,512501,0,512501,510963,6150012,6150012,0,0
2024-10-AG-E0576,2024-10,AG-E0576,513648,0,513648,512107,6163776,6163776,0,0
2024-11-AG-E0576,2024-11,AG-E0576,514798,0,514798,513253,6177576,6177576,0,0
2024-12-AG-E0576,2024-12,AG-E0576,515950,0,515950,514402,6191400,6191400,0,0
2025-01-AG-E0576,2025-01,AG-E0576,532618,0,532618,531020,6391416,6391416,0,0
2025-02-AG-E0576,2025-02,AG-E0576,533810,0,533810,532208,6405720,6405720,0,0
2025-03-AG-E0576,2025-03,AG-E0576,535005,0,535005,533399,6420060,6420060,0,0
2025-04-AG-E0576,2025-04,AG-E0576,536203,0,536203,534594,6434436,6434436,0,0
2025-05-AG-E0576,2025-05,AG-E0576,537403,0,537403,535790,6448836,6448836,0,0
2025-06-AG-E0576,2025-06,AG-E0576,538606,3231,535375,533768,6463272,6463272,0,0
2025-07-AG-E0576,2025-07,AG-E0576,539812,0,539812,538192,6477744,6477744,0,0
2025-08-AG-E0576,2025-08,AG-E0576,541020,0,541020,539396,6492240,6492240,0,0
2025-09-AG-E0576,2025-09,AG-E0576,542231,0,542231,540604,6506772,6506772,0,0
2025-10-AG-E0576,2025-10,AG-E0576,543445,0,543445,541814,6521340,6521340,0,0
2025-11-AG-E0576,2025-11,AG-E0576,544661,0,544661,543027,6535932,6535932,0,0
2025-12-AG-E0576,2025-12,AG-E0576,545880,0,545880,544242,6550560,6550560,0,0
2026-01-AG-E0576,2026-01,AG-E0576,563515,0,563515,561824,6762180,6762180,0,0
2026-02-AG-E0576,2026-02,AG-E0576,564776,0,564776,563081,6777312,6777312,0,0
2026-03-AG-E0576,2026-03,AG-E0576,566040,0,566040,564341,6792480,6792480,0,0
2026-04-AG-E0576,2026-04,AG-E0576,567307,0,567307,565605,6807684,6807684,0,0
2026-05-AG-E0576,2026-05,AG-E0576,568577,0,568577,566871,6822924,6822924,0,0
2026-06-AG-E0576,2026-06,AG-E0576,569850,0,569850,568140,6838200,6838200,0,0
2026-07-AG-E0576,2026-07,AG-E0576,571125,0,571125,569411,6853500,6853500,0,0
2022-04-AG-E0577,2022-04,AG-E0577,530842,0,530842,529249,6370104,6370104,0,0
2022-05-AG-E0577,2022-05,AG-E0577,532037,0,532037,530440,6384444,6384444,0,0
2022-06-AG-E0577,2022-06,AG-E0577,533234,0,533234,531634,6398808,6398808,0,0
2022-07-AG-E0577,2022-07,AG-E0577,534434,0,534434,532830,6413208,6413208,0,0
2022-08-AG-E0577,2022-08,AG-E0577,535637,0,535637,534030,6427644,6427644,0,0
2022-09-AG-E0577,2022-09,AG-E0577,536842,0,536842,535231,6442104,6442104,0,0
2022-10-AG-E0577,2022-10,AG-E0577,538050,0,538050,536435,6456600,6456600,0,0
2022-11-AG-E0577,2022-11,AG-E0577,539261,0,539261,537643,6471132,6471132,0,0
2022-12-AG-E0577,2022-12,AG-E0577,540474,0,540474,538852,6485688,6485688,0,0
2023-01-AG-E0577,2023-01,AG-E0577,541690,0,541690,540064,6500280,6500280,0,0
