month,entity_id,parent_id,segment,active,mrr_cents,usage_units,support_tickets,credit_cents
2025-08,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2025-09,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2025-10,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2025-11,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2025-12,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2026-01,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2026-02,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2026-03,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2026-04,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2026-05,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2026-06,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2026-07,AG-E1000,AG-P012,Mid-market,0,0,0,0,0
2022-09,AG-E1001,AG-P093,Upper mid-market,1,1516567,696,3,0
2022-10,AG-E1001,AG-P093,Upper mid-market,1,1520241,698,2,0
2022-11,AG-E1001,AG-P093,Upper mid-market,1,1523924,677,2,0
2022-12,AG-E1001,AG-P093,Upper mid-market,1,1527616,713,2,0
2023-01,AG-E1001,AG-P093,Upper mid-market,1,1531317,736,5,0
2023-02,AG-E1001,AG-P093,Upper mid-market,1,1535027,668,2,0
2023-03,AG-E1001,AG-P093,Upper mid-market,1,1538746,705,2,0
2023-04,AG-E1001,AG-P093,Upper mid-market,1,1542474,723,1,0
2023-05,AG-E1001,AG-P093,Upper mid-market,1,1546211,665,0,0
2023-06,AG-E1001,AG-P093,Upper mid-market,1,1549957,673,2,0
2023-07,AG-E1001,AG-P093,Upper mid-market,1,1553712,696,2,0
2023-08,AG-E1001,AG-P093,Upper mid-market,1,1557476,621,4,0
2023-09,AG-E1001,AG-P093,Upper mid-market,1,1608087,738,1,0
2023-10,AG-E1001,AG-P093,Upper mid-market,1,1611983,758,2,0
2023-11,AG-E1001,AG-P093,Upper mid-market,1,1615889,767,4,0
2023-12,AG-E1001,AG-P093,Upper mid-market,1,1619804,729,0,0
2024-01,AG-E1001,AG-P093,Upper mid-market,1,1623729,780,0,0
2024-02,AG-E1001,AG-P093,Upper mid-market,1,1627663,752,2,0
2024-03,AG-E1001,AG-P093,Upper mid-market,1,1631607,735,1,0
2024-04,AG-E1001,AG-P093,Upper mid-market,1,1635560,713,0,0
2024-05,AG-E1001,AG-P093,Upper mid-market,1,1639523,763,1,0
2024-06,AG-E1001,AG-P093,Upper mid-market,1,1643495,738,3,0
2024-07,AG-E1001,AG-P093,Upper mid-market,1,1647477,791,1,9884
2024-08,AG-E1001,AG-P093,Upper mid-market,1,1651469,708,3,0
2024-09,AG-E1001,AG-P093,Upper mid-market,1,1705134,754,6,0
2024-10,AG-E1001,AG-P093,Upper mid-market,1,1709265,795,3,0
2024-11,AG-E1001,AG-P093,Upper mid-market,1,1713406,768,3,0
2024-12,AG-E1001,AG-P093,Upper mid-market,1,1717557,779,2,0
2025-01,AG-E1001,AG-P093,Upper mid-market,1,1721718,820,1,0
2025-02,AG-E1001,AG-P093,Upper mid-market,1,1725889,805,1,0
2025-03,AG-E1001,AG-P093,Upper mid-market,1,1730071,839,1,0
2025-04,AG-E1001,AG-P093,Upper mid-market,1,1734263,785,3,0
2025-05,AG-E1001,AG-P093,Upper mid-market,1,1738465,807,1,0
2025-06,AG-E1001,AG-P093,Upper mid-market,1,1742677,781,3,0
2025-07,AG-E1001,AG-P093,Upper mid-market,1,1746899,754,0,0
2025-08,AG-E1001,AG-P093,Upper mid-market,1,1751131,849,2,0
2025-09,AG-E1001,AG-P093,Upper mid-market,1,1808035,794,4,0
2025-10,AG-E1001,AG-P093,Upper mid-market,1,1812416,837,1,0
2025-11,AG-E1001,AG-P093,Upper mid-market,1,1816807,828,0,0
2025-12,AG-E1001,AG-P093,Upper mid-market,1,1821209,849,2,0
2026-01,AG-E1001,AG-P093,Upper mid-market,1,1825622,841,2,0
2026-02,AG-E1001,AG-P093,Upper mid-market,1,1830045,830,1,0
2026-03,AG-E1001,AG-P093,Upper mid-market,1,1834479,852,2,0
2026-04,AG-E1001,AG-P093,Upper mid-market,1,1838924,861,3,0
2026-05,AG-E1001,AG-P093,Upper mid-market,1,1843379,798,3,0
2026-06,AG-E1001,AG-P093,Upper mid-market,1,1847845,817,3,11087
2026-07,AG-E1001,AG-P093,Upper mid-market,1,1852322,824,5,0
2022-02,AG-E1002,AG-P027,Mid-market,1,329049,154,3,0
2022-03,AG-E1002,AG-P027,Mid-market,1,329871,145,3,0
2022-04,AG-E1002,AG-P027,Mid-market,1,330695,141,2,0
2022-05,AG-E1002,AG-P027,Mid-market,1,331521,157,1,0
2022-06,AG-E1002,AG-P027,Mid-market,1,332349,144,3,0
2022-07,AG-E1002,AG-P027,Mid-market,1,333179,155,2,1999
2022-08,AG-E1002,AG-P027,Mid-market,1,334011,149,3,0
2022-09,AG-E1002,AG-P027,Mid-market,1,334845,148,2,0
2022-10,AG-E1002,AG-P027,Mid-market,1,335681,156,3,0
2022-11,AG-E1002,AG-P027,Mid-market,1,336520,144,0,0
2022-12,AG-E1002,AG-P027,Mid-market,1,337361,158,3,0
2023-01,AG-E1002,AG-P027,Mid-market,1,338204,145,2,0
2023-02,AG-E1002,AG-P027,Mid-market,1,349220,154,0,0
2023-03,AG-E1002,AG-P027,Mid-market,1,350092,153,1,0
2023-04,AG-E1002,AG-P027,Mid-market,1,350967,158,1,0
2023-05,AG-E1002,AG-P027,Mid-market,1,351844,169,6,0
2023-06,AG-E1002,AG-P027,Mid-market,1,352723,163,2,0
2023-07,AG-E1002,AG-P027,Mid-market,1,353604,169,3,0
2023-08,AG-E1002,AG-P027,Mid-market,1,354487,162,2,0
2023-09,AG-E1002,AG-P027,Mid-market,1,355373,167,2,0
2023-10,AG-E1002,AG-P027,Mid-market,1,356261,151,4,0
2023-11,AG-E1002,AG-P027,Mid-market,1,357151,152,1,0
2023-12,AG-E1002,AG-P027,Mid-market,1,358043,146,3,0
2024-01,AG-E1002,AG-P027,Mid-market,1,358937,163,0,0
2024-02,AG-E1002,AG-P027,Mid-market,1,370629,185,0,0
2024-03,AG-E1002,AG-P027,Mid-market,1,371555,176,2,0
2024-04,AG-E1002,AG-P027,Mid-market,1,372483,166,0,0
2024-05,AG-E1002,AG-P027,Mid-market,1,373414,175,0,0
2024-06,AG-E1002,AG-P027,Mid-market,1,374347,172,3,2246
2024-07,AG-E1002,AG-P027,Mid-market,1,375282,171,1,0
2024-08,AG-E1002,AG-P027,Mid-market,1,376219,176,1,0
2024-09,AG-E1002,AG-P027,Mid-market,1,377159,169,2,0
2024-10,AG-E1002,AG-P027,Mid-market,1,378101,167,4,0
2024-11,AG-E1002,AG-P027,Mid-market,1,379046,171,3,0
2024-12,AG-E1002,AG-P027,Mid-market,1,379993,158,2,0
2025-01,AG-E1002,AG-P027,Mid-market,1,380942,164,5,0
2025-02,AG-E1002,AG-P027,Mid-market,1,393350,172,0,0
2025-03,AG-E1002,AG-P027,Mid-market,1,394333,157,1,0
2025-04,AG-E1002,AG-P027,Mid-market,1,395318,186,3,0
2025-05,AG-E1002,AG-P027,Mid-market,1,396306,185,2,0
2025-06,AG-E1002,AG-P027,Mid-market,1,397296,181,1,0
2025-07,AG-E1002,AG-P027,Mid-market,1,398288,181,4,0
2025-08,AG-E1002,AG-P027,Mid-market,1,399283,185,1,0
2025-09,AG-E1002,AG-P027,Mid-market,1,400280,185,0,0
2025-10,AG-E1002,AG-P027,Mid-market,1,401280,191,2,0
2025-11,AG-E1002,AG-P027,Mid-market,1,402282,191,2,0
2025-12,AG-E1002,AG-P027,Mid-market,1,403287,187,1,0
2026-01,AG-E1002,AG-P027,Mid-market,1,404294,190,0,0
2026-02,AG-E1002,AG-P027,Mid-market,1,417463,198,2,0
2026-03,AG-E1002,AG-P027,Mid-market,1,418506,193,3,0
2026-04,AG-E1002,AG-P027,Mid-market,1,419551,188,2,0
2026-05,AG-E1002,AG-P027,Mid-market,1,420599,185,1,2523
2026-06,AG-E1002,AG-P027,Mid-market,1,421650,200,2,0
2026-07,AG-E1002,AG-P027,Mid-market,1,422703,199,2,0
2023-01,AG-E1003,AG-P093,Enterprise,1,158241,71,5,0
2023-02,AG-E1003,AG-P093,Enterprise,1,158587,68,5,0
2023-03,AG-E1003,AG-P093,Enterprise,1,158933,74,3,0
2023-04,AG-E1003,AG-P093,Enterprise,1,159280,75,0,0
2023-05,AG-E1003,AG-P093,Enterprise,1,159628,67,2,0
2023-06,AG-E1003,AG-P093,Enterprise,1,159977,73,5,0
2023-07,AG-E1003,AG-P093,Enterprise,1,160326,73,2,0
2023-08,AG-E1003,AG-P093,Enterprise,1,160676,68,1,0
2023-09,AG-E1003,AG-P093,Enterprise,1,161027,72,2,0
2023-10,AG-E1003,AG-P093,Enterprise,1,161379,76,2,0
2023-11,AG-E1003,AG-P093,Enterprise,1,161731,72,2,0
2023-12,AG-E1003,AG-P093,Enterprise,1,162084,72,2,0
2024-01,AG-E1003,AG-P093,Enterprise,1,167311,77,2,0
2024-02,AG-E1003,AG-P093,Enterprise,1,167676,73,4,0
2024-03,AG-E1003,AG-P093,Enterprise,1,168042,79,3,0
2024-04,AG-E1003,AG-P093,Enterprise,1,168409,76,1,0
2024-05,AG-E1003,AG-P093,Enterprise,1,168777,82,1,1012
2024-06,AG-E1003,AG-P093,Enterprise,1,169146,80,1,0
2024-07,AG-E1003,AG-P093,Enterprise,1,169515,77,3,0
2024-08,AG-E1003,AG-P093,Enterprise,1,169885,82,0,0
2024-09,AG-E1003,AG-P093,Enterprise,1,170256,73,5,0
2024-10,AG-E1003,AG-P093,Enterprise,1,170628,74,6,0
2024-11,AG-E1003,AG-P093,Enterprise,1,171001,74,3,0
2024-12,AG-E1003,AG-P093,Enterprise,1,171374,79,2,0
2025-01,AG-E1003,AG-P093,Enterprise,1,176901,81,3,0
2025-02,AG-E1003,AG-P093,Enterprise,1,177287,79,3,0
2025-03,AG-E1003,AG-P093,Enterprise,1,177674,83,3,0
2025-04,AG-E1003,AG-P093,Enterprise,1,178062,79,1,0
2025-05,AG-E1003,AG-P093,Enterprise,1,178451,78,1,0
2025-06,AG-E1003,AG-P093,Enterprise,1,178841,83,2,0
2025-07,AG-E1003,AG-P093,Enterprise,1,179232,80,1,0
2025-08,AG-E1003,AG-P093,Enterprise,1,179623,85,2,0
2025-09,AG-E1003,AG-P093,Enterprise,1,180015,83,1,0
2025-10,AG-E1003,AG-P093,Enterprise,1,180408,82,0,0
2025-11,AG-E1003,AG-P093,Enterprise,1,180802,78,2,0
2025-12,AG-E1003,AG-P093,Enterprise,1,181197,84,4,0
2026-01,AG-E1003,AG-P093,Enterprise,1,187040,88,2,0
2026-02,AG-E1003,AG-P093,Enterprise,1,187448,82,3,0
2026-03,AG-E1003,AG-P093,Enterprise,1,187857,86,2,0
2026-04,AG-E1003,AG-P093,Enterprise,1,188267,88,3,1129
2026-05,AG-E1003,AG-P093,Enterprise,1,188678,87,2,0
2026-06,AG-E1003,AG-P093,Enterprise,1,189090,82,5,0
2026-07,AG-E1003,AG-P093,Enterprise,1,189503,80,1,0
2021-12,AG-E1004,AG-P016,Public sector,1,321480,139,2,0
2022-01,AG-E1004,AG-P016,Public sector,1,322070,146,3,0
2022-02,AG-E1004,AG-P016,Public sector,1,322661,140,2,0
2022-03,AG-E1004,AG-P016,Public sector,1,323253,148,1,0
2022-04,AG-E1004,AG-P016,Public sector,1,323846,138,3,0
2022-05,AG-E1004,AG-P016,Public sector,1,324440,149,2,1946
2022-06,AG-E1004,AG-P016,Public sector,1,325035,140,5,0
2022-07,AG-E1004,AG-P016,Public sector,1,325631,137,6,0
2022-08,AG-E1004,AG-P016,Public sector,1,326228,143,3,0
2022-09,AG-E1004,AG-P016,Public sector,1,326826,150,0,0
2022-10,AG-E1004,AG-P016,Public sector,1,327426,147,5,0
2022-11,AG-E1004,AG-P016,Public sector,1,328027,148,3,0
2022-12,AG-E1004,AG-P016,Public sector,1,338488,154,5,0
2023-01,AG-E1004,AG-P016,Public sector,1,339109,166,2,0
2023-02,AG-E1004,AG-P016,Public sector,1,339731,159,4,0
2023-03,AG-E1004,AG-P016,Public sector,1,340354,160,2,0
2023-04,AG-E1004,AG-P016,Public sector,1,340978,143,2,0
2023-05,AG-E1004,AG-P016,Public sector,1,341604,157,1,0
2023-06,AG-E1004,AG-P016,Public sector,1,342231,164,2,0
2023-07,AG-E1004,AG-P016,Public sector,1,342859,158,3,0
2023-08,AG-E1004,AG-P016,Public sector,1,343488,151,2,0
2023-09,AG-E1004,AG-P016,Public sector,1,344118,157,1,0
2023-10,AG-E1004,AG-P016,Public sector,1,344749,157,1,0
2023-11,AG-E1004,AG-P016,Public sector,1,345381,156,1,0
2023-12,AG-E1004,AG-P016,Public sector,1,356395,163,6,0
2024-01,AG-E1004,AG-P016,Public sector,1,357049,158,1,0
2024-02,AG-E1004,AG-P016,Public sector,1,357704,161,5,0
2024-03,AG-E1004,AG-P016,Public sector,1,358360,168,4,0
2024-04,AG-E1004,AG-P016,Public sector,1,359017,165,3,2154
2024-05,AG-E1004,AG-P016,Public sector,1,359676,169,3,0
2024-06,AG-E1004,AG-P016,Public sector,1,360336,164,2,0
2024-07,AG-E1004,AG-P016,Public sector,1,360997,159,0,0
2024-08,AG-E1004,AG-P016,Public sector,1,361659,163,3,0
2024-09,AG-E1004,AG-P016,Public sector,1,362322,165,1,0
2024-10,AG-E1004,AG-P016,Public sector,1,362987,161,1,0
2024-11,AG-E1004,AG-P016,Public sector,1,363653,160,2,0
2024-12,AG-E1004,AG-P016,Public sector,1,375250,173,2,0
2025-01,AG-E1004,AG-P016,Public sector,1,375938,171,5,0
2025-02,AG-E1004,AG-P016,Public sector,1,376628,156,2,0
2025-03,AG-E1004,AG-P016,Public sector,1,377319,174,2,0
2025-04,AG-E1004,AG-P016,Public sector,1,378011,178,1,0
2025-05,AG-E1004,AG-P016,Public sector,1,378704,169,2,0
2025-06,AG-E1004,AG-P016,Public sector,1,379399,164,2,0
2025-07,AG-E1004,AG-P016,Public sector,1,380095,184,1,0
2025-08,AG-E1004,AG-P016,Public sector,1,380792,169,4,0
2025-09,AG-E1004,AG-P016,Public sector,1,381491,166,4,0
2025-10,AG-E1004,AG-P016,Public sector,1,382191,176,0,0
2025-11,AG-E1004,AG-P016,Public sector,1,382892,177,2,0
2025-12,AG-E1004,AG-P016,Public sector,1,395102,198,0,0
2026-01,AG-E1004,AG-P016,Public sector,1,395827,186,2,0
2026-02,AG-E1004,AG-P016,Public sector,1,396553,160,2,0
2026-03,AG-E1004,AG-P016,Public sector,1,397281,170,4,2383
2026-04,AG-E1004,AG-P016,Public sector,1,398010,176,4,0
2026-05,AG-E1004,AG-P016,Public sector,1,398740,183,2,0
2026-06,AG-E1004,AG-P016,Public sector,1,399472,187,1,0
2026-07,AG-E1004,AG-P016,Public sector,1,400205,183,5,0
2023-02,AG-E1005,AG-P112,Mid-market,1,391785,183,2,0
2023-03,AG-E1005,AG-P112,Mid-market,1,392890,173,2,0
2023-04,AG-E1005,AG-P112,Mid-market,1,393999,171,5,0
2023-05,AG-E1005,AG-P112,Mid-market,1,395111,180,4,0
2023-06,AG-E1005,AG-P112,Mid-market,1,396226,182,1,0
2023-07,AG-E1005,AG-P112,Mid-market,1,397344,183,2,0
2023-08,AG-E1005,AG-P112,Mid-market,1,398465,175,2,0
2023-09,AG-E1005,AG-P112,Mid-market,1,399589,181,3,0
2023-10,AG-E1005,AG-P112,Mid-market,1,400717,174,1,0
2023-11,AG-E1005,AG-P112,Mid-market,1,401848,181,1,0
2023-12,AG-E1005,AG-P112,Mid-market,1,402982,172,3,0
2024-01,AG-E1005,AG-P112,Mid-market,1,404119,177,6,0
2024-02,AG-E1005,AG-P112,Mid-market,1,417417,190,1,0
2024-03,AG-E1005,AG-P112,Mid-market,1,418595,199,1,2511
2024-04,AG-E1005,AG-P112,Mid-market,1,419776,195,3,0
2024-05,AG-E1005,AG-P112,Mid-market,1,420960,183,5,0
2024-06,AG-E1005,AG-P112,Mid-market,1,422148,169,0,0
2024-07,AG-E1005,AG-P112,Mid-market,1,423339,206,1,0
2024-08,AG-E1005,AG-P112,Mid-market,1,424534,181,0,0
2024-09,AG-E1005,AG-P112,Mid-market,1,425732,198,0,0
2024-10,AG-E1005,AG-P112,Mid-market,1,426933,182,3,0
2024-11,AG-E1005,AG-P112,Mid-market,1,428138,182,1,0
2024-12,AG-E1005,AG-P112,Mid-market,1,429346,196,1,0
2025-01,AG-E1005,AG-P112,Mid-market,1,430557,198,1,0
2025-02,AG-E1005,AG-P112,Mid-market,1,444725,202,2,0
2025-03,AG-E1005,AG-P112,Mid-market,1,445980,191,2,0
2025-04,AG-E1005,AG-P112,Mid-market,1,447238,197,2,0
2025-05,AG-E1005,AG-P112,Mid-market,1,448500,207,1,0
2025-06,AG-E1005,AG-P112,Mid-market,1,449766,202,3,0
2025-07,AG-E1005,AG-P112,Mid-market,1,451035,210,0,0
2025-08,AG-E1005,AG-P112,Mid-market,1,452308,190,3,0
2025-09,AG-E1005,AG-P112,Mid-market,1,453584,199,3,0
2025-10,AG-E1005,AG-P112,Mid-market,1,454864,209,2,0
2025-11,AG-E1005,AG-P112,Mid-market,1,456147,191,2,0
2025-12,AG-E1005,AG-P112,Mid-market,1,457434,211,0,0
2026-01,AG-E1005,AG-P112,Mid-market,1,458725,219,2,0
2026-02,AG-E1005,AG-P112,Mid-market,1,473820,213,1,2842
2026-03,AG-E1005,AG-P112,Mid-market,1,475157,226,2,0
2026-04,AG-E1005,AG-P112,Mid-market,1,476498,210,3,0
2026-05,AG-E1005,AG-P112,Mid-market,1,477843,214,2,0
2026-06,AG-E1005,AG-P112,Mid-market,1,479191,221,3,0
2026-07,AG-E1005,AG-P112,Mid-market,1,480543,205,2,0
2023-06,AG-E1006,AG-P050,Mid-market,1,587618,246,3,0
2023-07,AG-E1006,AG-P050,Mid-market,1,588676,278,3,0
2023-08,AG-E1006,AG-P050,Mid-market,1,589736,266,2,0
2023-09,AG-E1006,AG-P050,Mid-market,1,590798,274,3,0
2023-10,AG-E1006,AG-P050,Mid-market,1,591861,273,3,0
2023-11,AG-E1006,AG-P050,Mid-market,1,592926,265,5,0
2023-12,AG-E1006,AG-P050,Mid-market,1,593993,275,2,0
2024-01,AG-E1006,AG-P050,Mid-market,1,595062,260,3,0
2024-02,AG-E1006,AG-P050,Mid-market,1,596133,265,3,3576
2024-03,AG-E1006,AG-P050,Mid-market,1,597206,271,1,0
2024-04,AG-E1006,AG-P050,Mid-market,1,598281,279,2,0
2024-05,AG-E1006,AG-P050,Mid-market,1,599358,272,1,0
2024-06,AG-E1006,AG-P050,Mid-market,1,618450,294,5,0
2024-07,AG-E1006,AG-P050,Mid-market,1,619563,279,4,0
2024-08,AG-E1006,AG-P050,Mid-market,1,620678,292,0,0
2024-09,AG-E1006,AG-P050,Mid-market,1,621795,283,2,0
2024-10,AG-E1006,AG-P050,Mid-market,1,622914,282,8,0
2024-11,AG-E1006,AG-P050,Mid-market,1,624035,299,1,0
2024-12,AG-E1006,AG-P050,Mid-market,1,625158,285,2,0
2025-01,AG-E1006,AG-P050,Mid-market,1,626283,289,5,0
2025-02,AG-E1006,AG-P050,Mid-market,1,627410,302,2,0
2025-03,AG-E1006,AG-P050,Mid-market,1,628539,288,3,0
2025-04,AG-E1006,AG-P050,Mid-market,1,629670,291,3,0
2025-05,AG-E1006,AG-P050,Mid-market,1,630803,286,2,0
2025-06,AG-E1006,AG-P050,Mid-market,1,650897,294,1,0
2025-07,AG-E1006,AG-P050,Mid-market,1,652069,289,1,0
2025-08,AG-E1006,AG-P050,Mid-market,1,653243,272,2,0
2025-09,AG-E1006,AG-P050,Mid-market,1,654419,304,4,0
2025-10,AG-E1006,AG-P050,Mid-market,1,655597,291,2,0
2025-11,AG-E1006,AG-P050,Mid-market,1,656777,289,4,0
2025-12,AG-E1006,AG-P050,Mid-market,1,657959,293,2,0
2026-01,AG-E1006,AG-P050,Mid-market,1,659143,307,3,3954
2026-02,AG-E1006,AG-P050,Mid-market,1,660329,301,0,0
2026-03,AG-E1006,AG-P050,Mid-market,1,661518,309,3,0
2026-04,AG-E1006,AG-P050,Mid-market,1,662709,312,3,0
2026-05,AG-E1006,AG-P050,Mid-market,1,663902,306,0,0
2026-06,AG-E1006,AG-P050,Mid-market,1,685050,306,2,0
2026-07,AG-E1006,AG-P050,Mid-market,1,686283,311,3,0
2021-10,AG-E1007,AG-P062,Public sector,1,143829,67,2,0
2021-11,AG-E1007,AG-P062,Public sector,1,144110,65,2,0
2021-12,AG-E1007,AG-P062,Public sector,1,144392,69,2,0
2022-01,AG-E1007,AG-P062,Public sector,1,144674,63,4,0
2022-02,AG-E1007,AG-P062,Public sector,1,144957,69,2,869
2022-03,AG-E1007,AG-P062,Public sector,1,145240,67,2,0
2022-04,AG-E1007,AG-P062,Public sector,1,145524,67,4,0
2022-05,AG-E1007,AG-P062,Public sector,1,145808,63,3,0
2022-06,AG-E1007,AG-P062,Public sector,1,146093,68,0,0
2022-07,AG-E1007,AG-P062,Public sector,1,146379,65,2,0
2022-08,AG-E1007,AG-P062,Public sector,1,146665,69,2,0
2022-09,AG-E1007,AG-P062,Public sector,1,146952,66,4,0
2022-10,AG-E1007,AG-P062,Public sector,1,151656,67,2,0
2022-11,AG-E1007,AG-P062,Public sector,1,151952,71,3,0
2022-12,AG-E1007,AG-P062,Public sector,1,152249,69,2,0
2023-01,AG-E1007,AG-P062,Public sector,1,152547,67,5,0
2023-02,AG-E1007,AG-P062,Public sector,1,152845,69,6,0
2023-03,AG-E1007,AG-P062,Public sector,1,153144,68,1,0
2023-04,AG-E1007,AG-P062,Public sector,1,153443,66,6,0
2023-05,AG-E1007,AG-P062,Public sector,1,153743,67,1,0
2023-06,AG-E1007,AG-P062,Public sector,1,154043,68,2,0
2023-07,AG-E1007,AG-P062,Public sector,1,154344,70,2,0
2023-08,AG-E1007,AG-P062,Public sector,1,154646,71,1,0
2023-09,AG-E1007,AG-P062,Public sector,1,154948,71,6,0
2023-10,AG-E1007,AG-P062,Public sector,1,159908,69,3,0
2023-11,AG-E1007,AG-P062,Public sector,1,160221,73,3,0
2023-12,AG-E1007,AG-P062,Public sector,1,160534,71,5,0
2024-01,AG-E1007,AG-P062,Public sector,1,160848,75,3,965
2024-02,AG-E1007,AG-P062,Public sector,1,161162,70,2,0
2024-03,AG-E1007,AG-P062,Public sector,1,161477,76,4,0
2024-04,AG-E1007,AG-P062,Public sector,1,161793,71,2,0
2024-05,AG-E1007,AG-P062,Public sector,1,162109,77,1,0
2024-06,AG-E1007,AG-P062,Public sector,1,162426,68,2,0
2024-07,AG-E1007,AG-P062,Public sector,1,162743,70,2,0
2024-08,AG-E1007,AG-P062,Public sector,1,163061,78,6,0
2024-09,AG-E1007,AG-P062,Public sector,1,163380,74,0,0
2024-10,AG-E1007,AG-P062,Public sector,1,168610,75,6,0
2024-11,AG-E1007,AG-P062,Public sector,1,168940,80,3,0
2024-12,AG-E1007,AG-P062,Public sector,1,169270,79,5,0
2025-01,AG-E1007,AG-P062,Public sector,1,169601,72,3,0
2025-02,AG-E1007,AG-P062,Public sector,1,169932,75,4,0
2025-03,AG-E1007,AG-P062,Public sector,1,170264,75,4,0
2025-04,AG-E1007,AG-P062,Public sector,1,170597,75,1,0
2025-05,AG-E1007,AG-P062,Public sector,1,170930,80,0,0
2025-06,AG-E1007,AG-P062,Public sector,1,171264,78,0,0
2025-07,AG-E1007,AG-P062,Public sector,1,171599,83,3,0
2025-08,AG-E1007,AG-P062,Public sector,1,171934,78,4,0
2025-09,AG-E1007,AG-P062,Public sector,1,172270,79,1,0
2025-10,AG-E1007,AG-P062,Public sector,1,177785,82,2,0
2025-11,AG-E1007,AG-P062,Public sector,1,178132,77,5,0
2025-12,AG-E1007,AG-P062,Public sector,1,178480,82,1,1070
2026-01,AG-E1007,AG-P062,Public sector,1,178829,78,2,0
2026-02,AG-E1007,AG-P062,Public sector,1,179178,82,3,0
2026-03,AG-E1007,AG-P062,Public sector,1,179528,83,2,0
2026-04,AG-E1007,AG-P062,Public sector,1,179879,75,4,0
2026-05,AG-E1007,AG-P062,Public sector,1,180231,81,4,0
2026-06,AG-E1007,AG-P062,Public sector,1,180583,83,4,0
2026-07,AG-E1007,AG-P062,Public sector,1,180936,76,1,0
2023-01,AG-E1008,AG-P105,Public sector,1,224767,100,1,0
2023-02,AG-E1008,AG-P105,Public sector,1,225237,99,4,0
2023-03,AG-E1008,AG-P105,Public sector,1,225708,99,2,0
2023-04,AG-E1008,AG-P105,Public sector,1,226180,101,3,0
2023-05,AG-E1008,AG-P105,Public sector,1,226653,101,1,0
2023-06,AG-E1008,AG-P105,Public sector,1,227127,99,0,0
2023-07,AG-E1008,AG-P105,Public sector,1,227602,102,1,0
2023-08,AG-E1008,AG-P105,Public sector,1,228078,98,1,0
2023-09,AG-E1008,AG-P105,Public sector,1,228555,96,4,0
2023-10,AG-E1008,AG-P105,Public sector,1,229033,106,3,0
2023-11,AG-E1008,AG-P105,Public sector,1,229512,100,0,0
2023-12,AG-E1008,AG-P105,Public sector,1,229992,107,2,1379
2024-01,AG-E1008,AG-P105,Public sector,1,237387,102,1,0
2024-02,AG-E1008,AG-P105,Public sector,1,237883,113,2,0
2024-03,AG-E1008,AG-P105,Public sector,1,238380,108,6,0
2024-04,AG-E1008,AG-P105,Public sector,1,238878,100,2,0
2024-05,AG-E1008,AG-P105,Public sector,1,239377,110,1,0
2024-06,AG-E1008,AG-P105,Public sector,1,239877,102,3,0
2024-07,AG-E1008,AG-P105,Public sector,1,240378,107,2,0
2024-08,AG-E1008,AG-P105,Public sector,1,240880,104,3,0
2024-09,AG-E1008,AG-P105,Public sector,1,241383,114,2,0
2024-10,AG-E1008,AG-P105,Public sector,1,241888,113,3,0
2024-11,AG-E1008,AG-P105,Public sector,1,242394,116,0,0
2024-12,AG-E1008,AG-P105,Public sector,1,242901,108,2,0
2025-01,AG-E1008,AG-P105,Public sector,1,250711,115,2,0
2025-02,AG-E1008,AG-P105,Public sector,1,251235,124,2,0
2025-03,AG-E1008,AG-P105,Public sector,1,251760,114,1,0
2025-04,AG-E1008,AG-P105,Public sector,1,252286,113,0,0
2025-05,AG-E1008,AG-P105,Public sector,1,252813,115,6,0
2025-06,AG-E1008,AG-P105,Public sector,1,253341,115,0,0
2025-07,AG-E1008,AG-P105,Public sector,1,253871,115,3,0
2025-08,AG-E1008,AG-P105,Public sector,1,254402,120,1,0
2025-09,AG-E1008,AG-P105,Public sector,1,254934,115,2,0
2025-10,AG-E1008,AG-P105,Public sector,1,255467,122,8,0
2025-11,AG-E1008,AG-P105,Public sector,1,256001,110,4,1536
2025-12,AG-E1008,AG-P105,Public sector,1,256536,117,2,0
2026-01,AG-E1008,AG-P105,Public sector,1,264784,119,2,0
2026-02,AG-E1008,AG-P105,Public sector,1,265337,116,4,0
2026-03,AG-E1008,AG-P105,Public sector,1,265892,114,2,0
2026-04,AG-E1008,AG-P105,Public sector,1,266448,120,2,0
2026-05,AG-E1008,AG-P105,Public sector,1,267005,123,2,0
2026-06,AG-E1008,AG-P105,Public sector,1,267563,112,0,0
2026-07,AG-E1008,AG-P105,Public sector,1,268122,110,3,0
2022-12,AG-E1009,AG-P016,Enterprise,1,293540,140,2,0
2023-01,AG-E1009,AG-P016,Enterprise,1,294196,134,1,0
2023-02,AG-E1009,AG-P016,Enterprise,1,294853,131,2,0
2023-03,AG-E1009,AG-P016,Enterprise,1,295511,128,3,0
2023-04,AG-E1009,AG-P016,Enterprise,1,296171,130,1,0
2023-05,AG-E1009,AG-P016,Enterprise,1,296832,137,2,0
